trade_id,entry_timestamp,exit_timestamp,entry_zscore,entry_signal,entry_beta,entry_spread,direction,position_usdt,leg_a_usdt,leg_b_usdt,kelly_fraction,signal_strength,stop_zscore,target_zscore,min_hold_hours,exit_zscore,exit_reason,hours_held,partial_pnl_usdt,gross_pnl_pct,fee_cost_pct,net_pnl_pct,net_pnl_usdt,max_adverse_zscore,max_favorable_zscore,prediction_error_at_entry,beta_uncertainty_at_entry,is_winner
26,2023-02-21 17:00:00+00:00,2023-02-23 10:00:00+00:00,3.3558,-3.3558,0.8345,0.034203,SHORT_SPREAD,381.34,207.87,173.47,0.0455,STRONG,4.8558,-0.3356,40.27,-1.5962,TARGET,41.0,11.11,0.048554,0.003,0.045554,28.48,-1.7212,3.3953,0.034203,0.003188,True
27,2023-02-23 11:00:00+00:00,2023-02-25 05:00:00+00:00,-2.0958,2.0958,0.8385,-0.017449,LONG_SPREAD,238.16,129.54,108.62,0.0455,NORMAL,3.5958,0.2096,25.15,0.497,TARGET,42.0,2.94,0.021435,0.003,0.018435,7.33,0.497,-2.4344,-0.017449,0.003252,True
28,2023-03-03 02:00:00+00:00,2023-03-05 13:00:00+00:00,-3.1257,3.1257,0.8236,-0.023637,LONG_SPREAD,355.2,194.78,160.42,0.0455,STRONG,4.6257,0.3126,37.51,0.3717,TARGET,59.0,5.4,0.026901,0.003,0.023901,13.89,1.2204,-3.1257,-0.023637,0.0036,True
29,2023-03-08 18:00:00+00:00,2023-03-09 19:00:00+00:00,-2.2348,2.2348,0.8215,-0.017391,LONG_SPREAD,253.96,139.43,114.53,0.0455,NORMAL,3.7348,0.2235,26.82,-3.8478,STOPLOSS,25.0,2.32,-0.013255,0.003,-0.016255,-1.81,2.8643,-3.8478,-0.017391,0.003871,False
30,2023-03-09 20:00:00+00:00,2023-03-12 16:00:00+00:00,-4.7459,4.7459,0.8219,-0.038741,LONG_SPREAD,539.3,296.01,243.29,0.0455,STRONG,5.0,0.4746,56.95,0.6585,TARGET,68.0,19.04,0.044721,0.003,0.041721,41.54,2.0223,-5.0,-0.038741,0.004005,True
31,2023-03-12 18:00:00+00:00,2023-03-12 22:00:00+00:00,2.6874,-2.6874,0.7892,0.023542,SHORT_SPREAD,610.77,341.36,269.41,0.0455,NORMAL,4.1874,-0.2687,32.25,5.0,STOPLOSS,4.0,0.0,-0.029384,0.003,-0.032384,-19.78,1.2182,5.0,0.023542,0.003824,False
32,2023-03-12 23:00:00+00:00,2023-03-15 03:00:00+00:00,4.1572,-4.1572,0.8121,0.039677,SHORT_SPREAD,472.41,260.7,211.71,0.0455,STRONG,5.0,-0.4157,49.89,-0.7884,TARGET,52.0,13.97,0.049631,0.003,0.046631,36.0,-4.1197,4.1572,0.039677,0.003747,True
33,2023-03-15 17:00:00+00:00,2023-03-15 20:00:00+00:00,-2.0172,2.0172,0.8173,-0.020267,LONG_SPREAD,458.46,252.28,206.18,0.0455,NORMAL,3.5172,0.2017,24.21,-5.0,STOPLOSS,3.0,0.0,-0.032075,0.003,-0.035075,-16.08,-2.0172,-5.0,-0.020267,0.003385,False
34,2023-03-15 21:00:00+00:00,2023-03-17 08:00:00+00:00,-2.8614,2.8614,0.7998,-0.029896,LONG_SPREAD,325.16,180.66,144.5,0.0455,NORMAL,4.3614,0.2861,34.34,0.9659,TARGET,35.0,5.55,0.039221,0.003,0.036221,17.33,1.3384,-3.284,-0.029896,0.003344,True
35,2023-03-17 10:00:00+00:00,2023-03-19 16:00:00+00:00,2.5012,-2.5012,0.796,0.024353,SHORT_SPREAD,284.23,158.26,125.97,0.0455,NORMAL,4.0012,-0.2501,30.01,-1.7958,TARGET,54.0,4.09,0.045006,0.003,0.042006,16.03,-1.7958,3.3911,0.024353,0.003244,True
36,2023-03-28 13:00:00+00:00,2023-03-30 02:00:00+00:00,-2.1853,2.1853,0.8355,-0.023201,LONG_SPREAD,248.33,135.29,113.04,0.0455,NORMAL,3.6853,0.2185,26.22,0.2197,TARGET,37.0,2.95,0.026793,0.003,0.023793,8.86,1.4441,-2.1853,-0.023201,0.00365,True
37,2023-04-05 00:00:00+00:00,2023-04-06 01:00:00+00:00,2.0606,-2.0606,0.8409,0.018126,SHORT_SPREAD,234.16,127.2,106.96,0.0455,NORMAL,3.5606,-0.2061,24.73,-0.5017,TARGET,25.0,2.19,0.020233,0.003,0.017233,6.22,-1.4643,2.0606,0.018126,0.003717,True
38,2023-04-06 15:00:00+00:00,2023-04-07 16:00:00+00:00,2.0581,-2.0581,0.8456,0.016715,SHORT_SPREAD,233.88,126.72,107.16,0.0455,NORMAL,3.5581,-0.2058,24.7,-0.6993,TARGET,25.0,1.86,0.020139,0.003,0.017139,5.87,-1.1966,2.0581,0.016715,0.003724,True
39,2023-04-12 14:00:00+00:00,2023-04-13 22:00:00+00:00,2.5984,-2.5984,0.8573,0.015476,SHORT_SPREAD,295.28,158.98,136.3,0.0455,NORMAL,4.0984,-0.2598,31.18,-1.18,TARGET,32.0,5.19,0.021713,0.003,0.018713,10.72,-2.7295,2.907,0.015476,0.003935,True
40,2023-04-14 08:00:00+00:00,2023-04-15 21:00:00+00:00,-2.6542,2.6542,0.8462,-0.014557,LONG_SPREAD,301.62,163.37,138.24,0.0455,NORMAL,4.1542,0.2654,31.85,0.2936,TARGET,37.0,2.56,0.016936,0.003,0.013936,6.76,2.9694,-3.3403,-0.014557,0.003728,True
41,2023-04-16 00:00:00+00:00,2023-04-17 22:00:00+00:00,-3.5245,3.5245,0.8343,-0.021062,LONG_SPREAD,400.51,218.35,182.16,0.0455,STRONG,5.0,0.3524,42.29,0.7316,TARGET,46.0,6.28,0.027856,0.003,0.024856,16.24,5.0,-3.5245,-0.021062,0.003695,True
42,2023-04-19 08:00:00+00:00,2023-04-22 03:00:00+00:00,-4.6124,4.6124,0.8661,-0.032854,LONG_SPREAD,524.14,280.88,243.26,0.0455,STRONG,5.0,0.4612,55.35,0.7244,TARGET,67.0,15.33,0.039033,0.003,0.036033,34.22,1.8704,-4.6124,-0.032854,0.003741,True
43,2023-04-22 07:00:00+00:00,2023-04-23 12:00:00+00:00,-2.1496,2.1496,0.8471,-0.016589,LONG_SPREAD,244.27,132.25,112.02,0.0455,NORMAL,3.6496,0.215,25.79,0.5921,TARGET,29.0,2.69,0.021366,0.003,0.018366,7.17,1.2156,-2.1496,-0.016589,0.004021,True
44,2023-04-27 10:00:00+00:00,2023-04-29 02:00:00+00:00,-2.543,2.543,0.8469,-0.019823,LONG_SPREAD,288.98,156.47,132.51,0.0455,NORMAL,4.043,0.2543,30.52,0.3247,TARGET,40.0,4.6,0.022161,0.003,0.019161,10.13,1.2655,-2.6666,-0.019823,0.00393,True
45,2023-05-03 18:00:00+00:00,2023-05-05 07:00:00+00:00,3.0048,-3.0048,0.8354,0.023612,SHORT_SPREAD,341.46,186.03,155.42,0.0455,STRONG,4.5048,-0.3005,36.06,-0.46,TARGET,37.0,5.31,0.028,0.003,0.025,13.85,-0.7058,3.0048,0.023612,0.004133,True
46,2023-05-08 01:00:00+00:00,2023-05-09 18:00:00+00:00,-3.3389,3.3389,0.8288,-0.023326,LONG_SPREAD,379.42,207.47,171.95,0.0455,STRONG,4.8389,0.3339,40.07,1.0423,TARGET,41.0,6.74,0.029007,0.003,0.026007,16.61,2.1876,-3.3389,-0.023326,0.004214,True
47,2023-05-10 13:00:00+00:00,2023-05-12 12:00:00+00:00,-3.6421,3.6421,0.8095,-0.024208,LONG_SPREAD,413.88,228.73,185.15,0.0455,STRONG,5.0,0.3642,43.71,1.0766,TARGET,47.0,7.45,0.030054,0.003,0.027054,18.65,1.0766,-3.6421,-0.024208,0.004281,True
48,2023-05-17 19:00:00+00:00,2023-05-19 21:00:00+00:00,2.698,-2.698,0.7773,0.01559,SHORT_SPREAD,306.59,172.51,134.08,0.0455,NORMAL,4.198,-0.2698,32.38,-0.2969,TARGET,50.0,3.23,0.018342,0.003,0.015342,7.94,-1.305,2.7494,0.01559,0.004303,True
49,2023-05-22 17:00:00+00:00,2023-05-24 00:00:00+00:00,2.1111,-2.1111,0.779,0.011317,SHORT_SPREAD,239.9,134.85,105.05,0.0455,NORMAL,3.6111,-0.2111,25.33,-0.3337,TARGET,31.0,1.93,0.014191,0.003,0.011191,4.61,-0.7761,2.1111,0.011317,0.004543,True
50,2023-05-24 15:00:00+00:00,2023-05-26 02:00:00+00:00,-2.3886,2.3886,0.7762,-0.014941,LONG_SPREAD,271.43,152.81,118.62,0.0455,NORMAL,3.8886,0.2389,28.66,0.2496,TARGET,35.0,2.39,0.015174,0.003,0.012174,5.69,0.6746,-2.3886,-0.014941,0.004646,True
51,2023-05-26 19:00:00+00:00,2023-05-28 08:00:00+00:00,2.1373,-2.1373,0.7709,0.010929,SHORT_SPREAD,242.87,137.15,105.72,0.0455,NORMAL,3.6373,-0.2137,25.65,-1.4309,TARGET,37.0,1.58,0.020354,0.003,0.017354,5.79,-1.4309,2.2371,0.010929,0.004656,True
52,2023-05-31 02:00:00+00:00,2023-06-01 05:00:00+00:00,-2.217,2.217,0.7696,-0.012446,LONG_SPREAD,251.93,142.37,109.56,0.0455,NORMAL,3.717,0.2217,26.6,0.8195,TARGET,27.0,1.66,0.016178,0.003,0.013178,4.98,2.7382,-2.217,-0.012446,0.004684,True
53,2023-06-05 08:00:00+00:00,2023-06-07 09:00:00+00:00,2.5852,-2.5852,0.7795,0.010985,SHORT_SPREAD,293.77,165.08,128.69,0.0455,NORMAL,4.0852,-0.2585,31.02,-0.3935,TARGET,49.0,1.94,0.012566,0.003,0.009566,4.75,-5.0,3.0181,0.010985,0.004846,True
54,2023-06-07 20:00:00+00:00,2023-06-09 01:00:00+00:00,2.3315,-2.3315,0.7991,0.011212,SHORT_SPREAD,264.94,147.26,117.68,0.0455,NORMAL,3.8315,-0.2332,27.98,-0.4695,TARGET,29.0,2.06,0.013061,0.003,0.010061,4.72,-1.977,2.3315,0.011212,0.005044,True
55,2023-06-09 12:00:00+00:00,2023-06-11 00:00:00+00:00,2.9812,-2.9812,0.7994,0.014311,SHORT_SPREAD,338.78,188.27,150.51,0.0455,NORMAL,4.4812,-0.2981,35.77,-0.3876,TARGET,36.0,3.56,0.017673,0.003,0.014673,8.53,-5.0,2.9812,0.014311,0.005156,True
56,2023-06-11 22:00:00+00:00,2023-06-13 01:00:00+00:00,-2.1002,2.1002,0.8599,-0.016865,LONG_SPREAD,238.66,128.32,110.34,0.0455,NORMAL,3.6002,0.21,25.2,0.7627,TARGET,27.0,2.13,0.022329,0.003,0.019329,6.75,0.7627,-2.1002,-0.016865,0.004534,True
57,2023-06-13 08:00:00+00:00,2023-06-14 16:00:00+00:00,2.509,-2.509,0.8399,0.019542,SHORT_SPREAD,285.11,154.96,130.15,0.0455,NORMAL,4.009,-0.2509,30.11,-0.5023,TARGET,32.0,4.32,0.024374,0.003,0.021374,10.41,-0.5023,2.509,0.019542,0.004391,True
58,2023-06-14 20:00:00+00:00,2023-06-16 02:00:00+00:00,-2.4602,2.4602,0.8456,-0.020757,LONG_SPREAD,279.57,151.48,128.09,0.0455,NORMAL,3.9602,0.246,29.52,0.4071,TARGET,30.0,4.08,0.023942,0.003,0.020942,9.93,1.4377,-3.1951,-0.020757,0.00444,True
59,2023-06-20 20:00:00+00:00,2023-06-22 07:00:00+00:00,2.1091,-2.1091,0.8499,0.017733,SHORT_SPREAD,239.67,129.56,110.11,0.0455,NORMAL,3.6091,-0.2109,25.31,-0.5314,TARGET,35.0,2.52,0.022578,0.003,0.019578,7.21,-0.5314,2.6723,0.017733,0.004573,True
60,2023-06-23 16:00:00+00:00,2023-06-24 19:00:00+00:00,2.0877,-2.0877,0.8751,0.018727,SHORT_SPREAD,237.24,126.52,110.72,0.0455,NORMAL,3.5877,-0.2088,25.05,-0.2864,TARGET,27.0,2.76,0.021655,0.003,0.018655,7.19,-0.9383,2.3549,0.018727,0.004325,True
61,2023-07-03 05:00:00+00:00,2023-07-04 10:00:00+00:00,-2.1576,2.1576,0.8707,-0.015122,LONG_SPREAD,245.18,131.06,114.12,0.0455,NORMAL,3.6576,0.2158,25.89,0.4469,TARGET,29.0,3.44,0.018575,0.003,0.015575,7.26,1.2177,-2.1576,-0.015122,0.004266,True
62,2023-07-08 00:00:00+00:00,2023-07-08 03:00:00+00:00,3.2959,-3.2959,0.8656,0.022451,SHORT_SPREAD,749.07,401.53,347.54,0.0455,STRONG,4.7959,-0.3296,39.55,5.0,STOPLOSS,3.0,0.0,-0.018747,0.003,-0.021747,-16.29,2.5051,5.0,0.022451,0.004479,False
63,2023-07-08 04:00:00+00:00,2023-07-11 05:00:00+00:00,5.0,-5.0,0.8745,0.040572,SHORT_SPREAD,454.55,242.49,212.06,0.0455,STRONG,5.0,-0.5,60.0,-0.5835,TARGET,73.0,14.66,0.04551,0.003,0.04251,33.98,-3.0774,5.0,0.040572,0.004487,True
64,2023-07-14 05:00:00+00:00,2023-07-14 06:00:00+00:00,2.2802,-2.2802,0.8941,0.018683,SHORT_SPREAD,518.23,273.6,244.63,0.0455,NORMAL,3.7802,-0.228,27.36,3.9267,STOPLOSS,1.0,0.0,-0.013676,0.003,-0.016676,-8.64,2.2802,3.9267,0.018683,0.004159,False
65,2023-07-14 07:00:00+00:00,2023-07-16 19:00:00+00:00,5.0,-5.0,0.9005,0.047453,SHORT_SPREAD,454.55,239.17,215.38,0.0455,STRONG,5.0,-0.5,60.0,-0.5254,TARGET,60.0,19.32,0.052997,0.003,0.049997,42.04,-3.1099,5.0,0.047453,0.004158,True
66,2023-08-06 03:00:00+00:00,2023-08-07 13:00:00+00:00,2.2411,-2.2411,0.8996,0.00818,SHORT_SPREAD,254.67,134.06,120.61,0.0455,NORMAL,3.7411,-0.2241,26.89,-0.9588,TARGET,34.0,1.0,0.012172,0.003,0.009172,3.34,-0.9588,2.2411,0.00818,0.005226,True
67,2023-08-07 15:00:00+00:00,2023-08-08 20:00:00+00:00,-2.4156,2.4156,0.9055,-0.009611,LONG_SPREAD,274.5,144.06,130.45,0.0455,NORMAL,3.9156,0.2416,28.99,1.0452,TARGET,29.0,1.31,0.013466,0.003,0.010466,4.18,2.6347,-2.4156,-0.009611,0.005298,True
68,2023-08-14 12:00:00+00:00,2023-08-15 20:00:00+00:00,-2.3744,2.3744,0.8964,-0.007649,LONG_SPREAD,269.82,142.28,127.54,0.0455,NORMAL,3.8744,0.2374,28.49,1.6074,TARGET,32.0,1.27,0.012237,0.003,0.009237,3.76,1.6074,-2.3744,-0.007649,0.005552,True
69,2023-08-16 12:00:00+00:00,2023-08-17 10:00:00+00:00,-2.3699,2.3699,0.8928,-0.007243,LONG_SPREAD,269.31,142.28,127.02,0.0455,NORMAL,3.8699,0.237,28.44,-5.0,STOPLOSS,22.0,1.01,-0.016543,0.003,-0.019543,-4.25,1.8315,-5.0,-0.007243,0.005714,False
70,2023-08-17 11:00:00+00:00,2023-08-20 14:00:00+00:00,-5.0,5.0,0.8798,-0.026662,LONG_SPREAD,568.18,302.26,265.92,0.0455,STRONG,5.0,0.5,60.0,0.7797,TARGET,75.0,16.0,0.030134,0.003,0.027134,31.42,5.0,-5.0,-0.026662,0.005686,True
71,2023-08-21 17:00:00+00:00,2023-08-22 22:00:00+00:00,-2.1641,2.1641,0.8433,-0.011008,LONG_SPREAD,245.92,133.41,112.51,0.0455,NORMAL,3.6641,0.2164,25.97,0.287,TARGET,29.0,1.68,0.011709,0.003,0.008709,3.82,1.0243,-2.1641,-0.011008,0.005589,True
72,2023-08-23 17:00:00+00:00,2023-08-25 04:00:00+00:00,2.1919,-2.1919,0.8478,0.010192,SHORT_SPREAD,249.08,134.8,114.28,0.0455,NORMAL,3.6919,-0.2192,26.3,-0.7667,TARGET,35.0,1.42,0.014564,0.003,0.011564,4.3,-0.7667,2.1919,0.010192,0.00571,True
73,2023-08-27 08:00:00+00:00,2023-08-29 14:00:00+00:00,2.0939,-2.0939,0.8526,0.009837,SHORT_SPREAD,237.94,128.44,109.5,0.0455,NORMAL,3.5939,-0.2094,25.13,4.4714,STOPLOSS,54.0,2.31,-0.01347,0.003,-0.01647,-1.61,-1.6817,4.4714,0.009837,0.005984,False
74,2023-08-29 15:00:00+00:00,2023-08-30 18:00:00+00:00,2.1993,-2.1993,0.8724,0.011429,SHORT_SPREAD,249.92,133.48,116.44,0.0455,NORMAL,3.6993,-0.2199,26.39,-0.856,TARGET,27.0,2.88,0.016635,0.003,0.013635,6.29,-1.6775,2.1993,0.011429,0.005914,True
75,2023-09-01 17:00:00+00:00,2023-09-02 20:00:00+00:00,2.2472,-2.2472,0.8687,0.011785,SHORT_SPREAD,255.37,136.66,118.71,0.0455,NORMAL,3.7472,-0.2247,26.97,-0.5501,TARGET,27.0,1.53,0.015422,0.003,0.012422,4.7,-1.9498,2.4152,0.011785,0.006122,True
76,2023-09-10 01:00:00+00:00,2023-09-11 06:00:00+00:00,-2.3452,2.3452,0.8525,-0.010067,LONG_SPREAD,266.5,143.86,122.64,0.0455,NORMAL,3.8452,0.2345,28.14,1.0301,TARGET,29.0,1.49,0.014836,0.003,0.011836,4.64,1.9613,-3.6035,-0.010067,0.006339,True
77,2023-09-13 06:00:00+00:00,2023-09-14 11:00:00+00:00,-2.1042,2.1042,0.8516,-0.009026,LONG_SPREAD,239.11,129.14,109.98,0.0455,NORMAL,3.6042,0.2104,25.25,0.2222,TARGET,29.0,0.89,0.010053,0.003,0.007053,2.58,1.2379,-2.1866,-0.009026,0.006648,True
78,2023-09-14 18:00:00+00:00,2023-09-15 23:00:00+00:00,-2.3757,2.3757,0.8415,-0.010642,LONG_SPREAD,269.96,146.6,123.37,0.0455,NORMAL,3.8757,0.2376,28.51,0.8815,TARGET,29.0,1.94,0.014565,0.003,0.011565,5.07,1.3682,-3.1645,-0.010642,0.006461,True
79,2023-09-16 10:00:00+00:00,2023-09-17 17:00:00+00:00,-2.5644,2.5644,0.8169,-0.012449,LONG_SPREAD,291.41,160.39,131.02,0.0455,NORMAL,4.0644,0.2564,30.77,0.875,TARGET,31.0,1.87,0.015818,0.003,0.012818,5.6,0.875,-2.68,-0.012449,0.006073,True
80,2023-09-18 01:00:00+00:00,2023-09-19 23:00:00+00:00,-3.3732,3.3732,0.8022,-0.017069,LONG_SPREAD,383.32,212.7,170.62,0.0455,STRONG,4.8732,0.3373,40.48,0.7418,TARGET,46.0,4.57,0.019028,0.003,0.016028,10.71,2.95,-3.3732,-0.017069,0.006163,True
81,2023-09-20 15:00:00+00:00,2023-09-22 12:00:00+00:00,2.2237,-2.2237,0.7668,0.00889,SHORT_SPREAD,252.7,143.02,109.67,0.0455,NORMAL,3.7237,-0.2224,26.68,-0.8083,TARGET,45.0,3.24,0.014779,0.003,0.011779,6.22,-4.8903,3.0691,0.00889,0.005773,True
82,2023-09-23 08:00:00+00:00,2023-09-24 18:00:00+00:00,2.6185,-2.6185,0.7524,0.012002,SHORT_SPREAD,297.55,169.8,127.75,0.0455,NORMAL,4.1185,-0.2618,31.42,-0.6337,TARGET,34.0,2.26,0.016792,0.003,0.013792,6.37,-0.9185,2.6185,0.012002,0.005929,True
83,2023-09-26 23:00:00+00:00,2023-09-29 05:00:00+00:00,2.0027,-2.0027,0.7615,0.009615,SHORT_SPREAD,227.58,129.2,98.38,0.0455,NORMAL,3.5027,-0.2003,24.03,-0.44,TARGET,54.0,1.13,0.013168,0.003,0.010168,3.44,-1.9323,2.0027,0.009615,0.006151,True
84,2023-10-01 05:00:00+00:00,2023-10-02 09:00:00+00:00,2.2101,-2.2101,0.7653,0.011662,SHORT_SPREAD,251.15,142.27,108.88,0.0455,NORMAL,3.7101,-0.221,26.52,-0.2497,TARGET,28.0,2.21,0.014028,0.003,0.011028,4.98,-2.5057,3.365,0.011662,0.006105,True
85,2023-10-03 21:00:00+00:00,2023-10-04 06:00:00+00:00,2.9625,-2.9625,0.7716,0.017082,SHORT_SPREAD,673.29,380.04,293.25,0.0455,NORMAL,4.4625,-0.2962,35.55,4.9482,STOPLOSS,9.0,0.0,-0.014292,0.003,-0.017292,-11.64,1.2164,4.9482,0.017082,0.006078,False
86,2023-10-04 07:00:00+00:00,2023-10-05 16:00:00+00:00,2.7259,-2.7259,0.7783,0.017258,SHORT_SPREAD,309.76,174.18,135.57,0.0455,NORMAL,4.2259,-0.2726,32.71,-1.0561,TARGET,33.0,4.49,0.025302,0.003,0.022302,11.4,-2.2368,3.7688,0.017258,0.006135,True
87,2023-10-05 18:00:00+00:00,2023-10-07 05:00:00+00:00,3.2444,-3.2444,0.804,0.025279,SHORT_SPREAD,368.68,204.37,164.31,0.0455,STRONG,4.7444,-0.3244,38.93,5.0,STOPLOSS,35.0,6.68,-0.030183,0.003,-0.033183,-5.55,-0.5202,5.0,0.025279,0.006266,False
88,2023-10-07 08:00:00+00:00,2023-10-07 12:00:00+00:00,-2.2674,2.2674,0.8364,-0.018123,LONG_SPREAD,515.31,280.61,234.7,0.0455,NORMAL,3.7674,0.2267,27.21,-3.9767,STOPLOSS,4.0,0.0,-0.015957,0.003,-0.018957,-9.77,-1.8573,-3.9767,-0.018123,0.006287,False
89,2023-10-07 16:00:00+00:00,2023-10-09 10:00:00+00:00,-2.6419,2.6419,0.8238,-0.022628,LONG_SPREAD,300.21,164.61,135.6,0.0455,NORMAL,4.1419,0.2642,31.7,0.4768,TARGET,42.0,4.49,0.028623,0.003,0.025623,12.18,0.4768,-2.7077,-0.022628,0.006302,True
90,2023-10-10 08:00:00+00:00,2023-10-12 15:00:00+00:00,-2.2863,2.2863,0.7737,-0.021005,LONG_SPREAD,259.81,146.47,113.33,0.0455,NORMAL,3.7863,0.2286,27.44,0.2814,TARGET,55.0,6.52,0.025102,0.003,0.022102,12.26,1.7697,-2.2863,-0.021005,0.006146,True
91,2023-10-22 05:00:00+00:00,2023-10-23 17:00:00+00:00,2.8624,-2.8624,0.7947,0.028563,SHORT_SPREAD,325.27,181.24,144.03,0.0455,NORMAL,4.3624,-0.2862,34.35,-0.5467,TARGET,36.0,6.44,0.033133,0.003,0.030133,16.24,-1.4446,2.8624,0.028563,0.006418,True
92,2023-10-26 03:00:00+00:00,2023-10-27 13:00:00+00:00,2.7196,-2.7196,0.8169,0.024327,SHORT_SPREAD,309.05,170.09,138.95,0.0455,NORMAL,4.2196,-0.272,32.64,-0.5519,TARGET,34.0,5.42,0.029674,0.003,0.026674,13.66,-2.0846,4.1957,0.024327,0.005775,True
93,2023-10-28 05:00:00+00:00,2023-10-29 11:00:00+00:00,2.4796,-2.4796,0.8391,0.020049,SHORT_SPREAD,281.77,153.22,128.56,0.0455,NORMAL,3.9796,-0.248,29.76,-0.468,TARGET,30.0,5.39,0.023407,0.003,0.020407,11.14,-0.8151,2.4796,0.020049,0.005715,True
94,2023-10-30 19:00:00+00:00,2023-11-03 05:00:00+00:00,-5.0,5.0,0.8384,-0.042735,LONG_SPREAD,454.55,247.25,207.3,0.0455,STRONG,5.0,0.5,60.0,1.2112,TARGET,82.0,17.97,0.056548,0.003,0.053548,42.31,4.9074,-5.0,-0.042735,0.005394,True
95,2023-11-03 16:00:00+00:00,2023-11-04 21:00:00+00:00,2.3439,-2.3439,0.8373,0.022933,SHORT_SPREAD,266.35,144.97,121.38,0.0455,NORMAL,3.8439,-0.2344,28.13,-1.8209,TARGET,29.0,3.34,0.039417,0.003,0.036417,13.04,-1.8209,2.3439,0.022933,0.005081,True
96,2023-11-05 06:00:00+00:00,2023-11-06 09:00:00+00:00,-2.1854,2.1854,0.8124,-0.019659,LONG_SPREAD,248.34,137.02,111.32,0.0455,NORMAL,3.6854,0.2185,26.23,1.8519,TARGET,27.0,2.51,0.038927,0.003,0.035927,11.43,1.8519,-2.1854,-0.019659,0.004767,True
97,2023-11-06 10:00:00+00:00,2023-11-07 15:00:00+00:00,2.3342,-2.3342,0.8176,0.023244,SHORT_SPREAD,265.25,145.93,119.32,0.0455,NORMAL,3.8342,-0.2334,28.01,-0.9172,TARGET,29.0,6.84,0.031416,0.003,0.028416,14.38,-0.9172,2.3342,0.023244,0.004644,True
98,2023-11-09 10:00:00+00:00,2023-11-10 13:00:00+00:00,2.2447,-2.2447,0.8267,0.023043,SHORT_SPREAD,255.08,139.64,115.44,0.0455,NORMAL,3.7447,-0.2245,26.94,-0.8781,TARGET,27.0,4.35,0.032289,0.003,0.029289,11.82,-4.7644,2.5429,0.023043,0.004546,True
99,2023-11-10 16:00:00+00:00,2023-11-12 17:00:00+00:00,4.0738,-4.0738,0.8102,0.045203,SHORT_SPREAD,370.35,204.59,165.75,0.0455,STRONG,5.0,-0.4074,48.89,-0.8083,TARGET,49.0,15.94,0.056033,0.003,0.053033,35.58,-0.8083,5.0,0.045203,0.004275,True
100,2023-11-12 22:00:00+00:00,2023-11-14 18:00:00+00:00,2.4096,-2.4096,0.9499,0.039809,SHORT_SPREAD,273.82,140.43,133.4,0.0455,NORMAL,3.9096,-0.241,28.92,-0.2784,TARGET,44.0,12.03,0.042827,0.003,0.039827,22.93,-4.4165,2.4096,0.039809,0.004118,True
101,2023-11-15 04:00:00+00:00,2023-11-16 16:00:00+00:00,2.0333,-2.0333,0.9116,0.037641,SHORT_SPREAD,231.05,120.87,110.18,0.0455,NORMAL,3.5333,-0.2033,24.4,-1.3496,TARGET,36.0,4.37,0.059689,0.003,0.056689,17.47,-1.3496,3.3012,0.037641,0.00405,True
102,2023-11-17 01:00:00+00:00,2023-11-18 23:00:00+00:00,2.7604,-2.7604,1.0243,0.055676,SHORT_SPREAD,250.95,123.97,126.98,0.0455,NORMAL,4.2604,-0.276,33.13,-0.316,TARGET,46.0,8.85,0.05885,0.003,0.05585,22.87,-2.5631,2.7604,0.055676,0.003747,True
103,2023-11-21 22:00:00+00:00,2023-11-23 01:00:00+00:00,-2.0792,2.0792,1.0588,-0.034318,LONG_SPREAD,236.27,114.76,121.51,0.0455,NORMAL,3.5792,0.2079,24.95,0.3663,TARGET,27.0,4.96,0.046544,0.003,0.043544,15.25,0.802,-2.0792,-0.034318,0.004013,True
